frame,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,left_wrist_x,left_wrist_y
94.0,0.5658777356147766,0.1750205010175705,0.5895102024078369,0.31255435943603516,0.5182179808616638,0.35211044549942017
95.0,0.5634691119194031,0.17140968143939972,0.5678672790527344,0.30616384744644165,0.5007418990135193,0.3477593958377838
96.0,0.5524113774299622,0.16801847517490387,0.554818332195282,0.30292922258377075,0.4905875623226166,0.3085649907588959
97.0,0.5458240509033203,0.15310460329055786,0.5407953262329102,0.2977171540260315,0.4868984818458557,0.28277233242988586
98.0,0.5430672764778137,0.14703218638896942,0.5362929701805115,0.29229503870010376,0.48778030276298523,0.26497069001197815
99.0,0.5438672304153442,0.145735502243042,0.5375199913978577,0.2883813679218292,0.4885237514972687,0.268156498670578
100.0,0.5544825196266174,0.1643972098827362,0.5390989184379578,0.30842235684394836,0.49073562026023865,0.31249767541885376
101.0,0.562771201133728,0.18191751837730408,0.5642120242118835,0.32849448919296265,0.49732476472854614,0.34809058904647827
102.0,0.5703422427177429,0.18758134543895721,0.5782665610313416,0.33103594183921814,0.5126268267631531,0.35608184337615967
103.0,0.5777871608734131,0.183372363448143,0.6105195879936218,0.327427476644516,0.5371065735816956,0.35888051986694336
104.0,0.5839768648147583,0.18072330951690674,0.6257120966911316,0.30396780371665955,0.5485022664070129,0.3474910259246826
105.0,0.5920411944389343,0.16623273491859436,0.6384114623069763,0.27613216638565063,0.5707931518554688,0.32876721024513245
106.0,0.596750020980835,0.1591271609067917,0.6463831067085266,0.2693215608596802,0.5787420272827148,0.31861627101898193
107.0,0.5996425151824951,0.15916991233825684,0.6464090347290039,0.2721289396286011,0.5816460251808167,0.3189122974872589
108.0,0.6005842089653015,0.16297787427902222,0.6479331851005554,0.27502086758613586,0.5815848708152771,0.3263775706291199
109.0,0.6024684309959412,0.1789354383945465,0.6463403701782227,0.29128724336624146,0.577726423740387,0.3504287600517273
110.0,0.6063875555992126,0.21410083770751953,0.6371222138404846,0.35388973355293274,0.5708872675895691,0.38017481565475464
111.0,0.6078670024871826,0.21306760609149933,0.6248871088027954,0.35900768637657166,0.5562808513641357,0.37231308221817017
112.0,0.6036802530288696,0.20759980380535126,0.6136350631713867,0.35597801208496094,0.5438992381095886,0.36838850378990173
113.0,0.595780074596405,0.2027202844619751,0.5897282361984253,0.3467218279838562,0.5381699204444885,0.3367772400379181
114.0,0.5882775783538818,0.19992855191230774,0.581271767616272,0.342546284198761,0.535949170589447,0.31486478447914124
115.0,0.5802779793739319,0.19829732179641724,0.5736435651779175,0.34089145064353943,0.5332605838775635,0.30850091576576233
116.0,0.5780718326568604,0.20176944136619568,0.5748012661933899,0.34584274888038635,0.5263938307762146,0.31436580419540405
117.0,0.5795290470123291,0.21319398283958435,0.5803452134132385,0.36197608709335327,0.5278778672218323,0.34654125571250916
118.0,0.579555094242096,0.22316356003284454,0.5842806696891785,0.370166152715683,0.5279479026794434,0.3756237030029297
119.0,0.5801514387130737,0.22664238512516022,0.5956288576126099,0.3692711591720581,0.5298526287078857,0.3789210617542267
120.0,0.5807158946990967,0.2232666164636612,0.6179308295249939,0.3437731862068176,0.5406864881515503,0.3688749670982361
121.0,0.5808533430099487,0.2082594484090805,0.6321823000907898,0.32373517751693726,0.5533686280250549,0.358794242143631
122.0,0.5811483860015869,0.1912785768508911,0.6355118155479431,0.2985202372074127,0.5652593970298767,0.349889874458313
123.0,0.5814593434333801,0.18327093124389648,0.6358422636985779,0.29138514399528503,0.5674208402633667,0.3440927565097809
124.0,0.5816535353660583,0.18313291668891907,0.6355174779891968,0.2919316589832306,0.5697254538536072,0.34419772028923035
125.0,0.5781800746917725,0.20364350080490112,0.6302794814109802,0.3122349977493286,0.5635795593261719,0.3715458810329437
126.0,0.5715245008468628,0.22042642533779144,0.6141424179077148,0.342958003282547,0.5408721566200256,0.39786678552627563
127.0,0.567391574382782,0.22722382843494415,0.5909166932106018,0.3640138506889343,0.5182958245277405,0.40406155586242676
128.0,0.5601103901863098,0.22491249442100525,0.5787851810455322,0.3636776804924011,0.5102125406265259,0.39311155676841736
129.0,0.5487917065620422,0.22374069690704346,0.5635921955108643,0.35621681809425354,0.5009920001029968,0.3679790198802948
130.0,0.5329126119613647,0.19984707236289978,0.5369643568992615,0.3415433168411255,0.47806617617607117,0.3146468997001648
131.0,0.5291091799736023,0.19009147584438324,0.5270848870277405,0.32414260506629944,0.4690544903278351,0.2977520823478699
132.0,0.5237938761711121,0.18762843310832977,0.524420976638794,0.3237262964248657,0.46009376645088196,0.29735660552978516
133.0,0.5251330733299255,0.18812228739261627,0.5331204533576965,0.324232816696167,0.4723952114582062,0.3130917251110077
134.0,0.5254778265953064,0.1948627233505249,0.5385832190513611,0.34243956208229065,0.47305792570114136,0.36071643233299255
135.0,0.5289610624313354,0.21071133017539978,0.5417940020561218,0.348189115524292,0.48056691884994507,0.3929658532142639
136.0,0.5305428504943848,0.20960508286952972,0.5664640665054321,0.33659180998802185,0.49692127108573914,0.38463151454925537
137.0,0.531964898109436,0.2032398134469986,0.5789920091629028,0.32057374715805054,0.5031313300132751,0.38359445333480835
138.0,0.5326380729675293,0.18411463499069214,0.5837687253952026,0.29714393615722656,0.5104128122329712,0.3614501357078552
139.0,0.532967746257782,0.17363713681697845,0.5861541032791138,0.2830706536769867,0.5191460251808167,0.3339178264141083
140.0,0.5305784344673157,0.16749979555606842,0.5867277383804321,0.27823755145072937,0.5209605693817139,0.3314318060874939
141.0,0.5296884775161743,0.17266012728214264,0.5831312537193298,0.2893920838832855,0.5165497660636902,0.33294081687927246
142.0,0.5263761878013611,0.17799536883831024,0.5751630663871765,0.30059605836868286,0.5015159845352173,0.35533061623573303
143.0,0.5237760543823242,0.18992333114147186,0.5599480271339417,0.32390645146369934,0.48235341906547546,0.3775937557220459
144.0,0.5213625431060791,0.19109612703323364,0.5383733510971069,0.3337722718715668,0.4629240334033966,0.3722435235977173
145.0,0.5034903287887573,0.18088988959789276,0.5081270933151245,0.333562970161438,0.4419902265071869,0.3118065297603607
146.0,0.4954875409603119,0.169956773519516,0.493319034576416,0.3203015923500061,0.4368201494216919,0.27840426564216614
147.0,0.4902476370334625,0.16092638671398163,0.4896702170372009,0.3089931905269623,0.43659308552742004,0.26437118649482727
148.0,0.48655635118484497,0.15745806694030762,0.48962461948394775,0.30491602420806885,0.4412170946598053,0.26729097962379456
149.0,0.48700904846191406,0.161459282040596,0.4884539544582367,0.3052605092525482,0.4334290325641632,0.28450095653533936
150.0,0.49070772528648376,0.17172513902187347,0.4996781349182129,0.32109588384628296,0.44144171476364136,0.3366594910621643
151.0,0.4948974847793579,0.17301392555236816,0.5144296884536743,0.3206726908683777,0.44379135966300964,0.3481837511062622
152.0,0.5047182440757751,0.17282839119434357,0.5450236201286316,0.31253084540367126,0.4697791337966919,0.3550805449485779
153.0,0.5115687251091003,0.16682347655296326,0.5609268546104431,0.29237714409828186,0.48756417632102966,0.34702011942863464
154.0,0.5196108818054199,0.1596755087375641,0.5708236694335938,0.2732727825641632,0.5060549974441528,0.33388763666152954
155.0,0.5240707993507385,0.15202392637729645,0.5866638422012329,0.2563706338405609,0.5199491381645203,0.3164791464805603
156.0,0.5257975459098816,0.15099380910396576,0.5880481600761414,0.25485607981681824,0.5206539034843445,0.31481292843818665
157.0,0.5254503488540649,0.15297222137451172,0.5871037840843201,0.26175591349601746,0.5224736928939819,0.3192007839679718
158.0,0.5256525874137878,0.16813699901103973,0.5794123411178589,0.2782270312309265,0.5151623487472534,0.33967918157577515
159.0,0.5269686579704285,0.19351264834403992,0.5740025639533997,0.3232814371585846,0.5019760727882385,0.37019485235214233
160.0,0.5266647934913635,0.20667387545108795,0.5465753078460693,0.3451802134513855,0.4743528664112091,0.36800283193588257
161.0,0.5260986685752869,0.19846579432487488,0.5360908508300781,0.3422850966453552,0.46633389592170715,0.36075156927108765
162.0,0.5146951675415039,0.19503095746040344,0.5233299732208252,0.3349394202232361,0.45315250754356384,0.3359282314777374
163.0,0.5074443221092224,0.18773755431175232,0.5166915059089661,0.3296937942504883,0.4529145061969757,0.3153989017009735
164.0,0.505726158618927,0.18195246160030365,0.5112206935882568,0.3268704414367676,0.4541080594062805,0.30925655364990234
165.0,0.5076936483383179,0.18729954957962036,0.5202133059501648,0.3350728452205658,0.4526757597923279,0.3103560507297516
166.0,0.5104924440383911,0.19506216049194336,0.5242992043495178,0.34163758158683777,0.45562371611595154,0.3562454879283905
167.0,0.5156065821647644,0.20497864484786987,0.5266827344894409,0.35197553038597107,0.458281546831131,0.37464049458503723
168.0,0.5230523347854614,0.20901784300804138,0.5510333180427551,0.3497837781906128,0.4712222218513489,0.39008796215057373
169.0,0.5274075269699097,0.2064499408006668,0.5670674443244934,0.34841829538345337,0.4901549518108368,0.38142135739326477
170.0,0.534387469291687,0.1936306655406952,0.5865234136581421,0.3107634484767914,0.5191792845726013,0.3630989193916321
171.0,0.539692223072052,0.18456387519836426,0.6004669666290283,0.2926412522792816,0.5320207476615906,0.34302273392677307
172.0,0.5426600575447083,0.17982590198516846,0.6045016646385193,0.2872658967971802,0.5353900194168091,0.33552321791648865
173.0,0.5450096726417542,0.18086722493171692,0.6053540706634521,0.2902560234069824,0.5380336046218872,0.3372986912727356
174.0,0.5460752844810486,0.18853265047073364,0.6068392395973206,0.293068528175354,0.5373513698577881,0.3483758568763733
175.0,0.547261118888855,0.22161231935024261,0.596078097820282,0.35154101252555847,0.5114973187446594,0.39277079701423645
176.0,0.5475910305976868,0.22936776280403137,0.5834635496139526,0.36953410506248474,0.49906304478645325,0.39182454347610474
177.0,0.5489518046379089,0.22348186373710632,0.5633429884910583,0.36799460649490356,0.4859381318092346,0.38350266218185425
178.0,0.5473638772964478,0.2201007455587387,0.5483778715133667,0.36074066162109375,0.4797058403491974,0.3456769287586212
179.0,0.5413140654563904,0.20845402777194977,0.5383444428443909,0.3550695776939392,0.4726661145687103,0.3179793953895569
180.0,0.5336788296699524,0.20189133286476135,0.527676522731781,0.3547667860984802,0.4729228615760803,0.3046448826789856
181.0,0.5324460864067078,0.20175756514072418,0.5304177403450012,0.35200396180152893,0.47252142429351807,0.3096410930156708
182.0,0.5392099618911743,0.2049609273672104,0.5393124222755432,0.35653987526893616,0.4733191430568695,0.3268478810787201
183.0,0.5459755659103394,0.21695522964000702,0.5414753556251526,0.37093663215637207,0.47333091497421265,0.37123003602027893
184.0,0.5506031513214111,0.22606144845485687,0.5564009547233582,0.3779178857803345,0.475908100605011,0.3887479305267334
185.0,0.5601378083229065,0.22507436573505402,0.5985003709793091,0.35926762223243713,0.5258528590202332,0.38819101452827454
186.0,0.567546010017395,0.2163912057876587,0.6171849966049194,0.3414253294467926,0.5485868453979492,0.37953120470046997
187.0,0.5719705820083618,0.2065105140209198,0.6288426518440247,0.3235663175582886,0.557824432849884,0.37254247069358826
188.0,0.5747413635253906,0.2007666826248169,0.6331073641777039,0.3110405504703522,0.5642414689064026,0.3613717555999756
189.0,0.5756776928901672,0.1988562047481537,0.6339448094367981,0.3070303201675415,0.5678110122680664,0.3583758771419525
190.0,0.5766078233718872,0.2055215835571289,0.631361186504364,0.30734291672706604,0.564659059047699,0.37488022446632385
191.0,0.5759254693984985,0.21897508203983307,0.6216323375701904,0.34324705600738525,0.5515917539596558,0.39781174063682556
192.0,0.5740441083908081,0.22804982960224152,0.6188914179801941,0.36728936433792114,0.5289642214775085,0.4121854901313782
193.0,0.5726812481880188,0.2258065789937973,0.599677324295044,0.37026116251945496,0.5191039443016052,0.404632031917572
194.0,0.5720237493515015,0.22484134137630463,0.5838466286659241,0.36711186170578003,0.5115071535110474,0.3812432289123535
195.0,0.5551633834838867,0.20986393094062805,0.5679740309715271,0.3530363142490387,0.50009685754776,0.32490649819374084
196.0,0.5473257303237915,0.2004127949476242,0.5545266270637512,0.3418470323085785,0.4958396255970001,0.311827152967453
197.0,0.545859158039093,0.19807443022727966,0.5566508769989014,0.338125079870224,0.49298131465911865,0.311783105134964
198.0,0.5494003891944885,0.19959984719753265,0.5602075457572937,0.3386872112751007,0.49109598994255066,0.32601889967918396
199.0,0.551193356513977,0.21035350859165192,0.5628013014793396,0.35275739431381226,0.4930449426174164,0.36488062143325806
200.0,0.5352739691734314,0.1101682260632515,0.5641182065010071,0.2473262995481491,0.4873277544975281,0.27779024839401245
201.0,0.536614179611206,0.0972207561135292,0.5731737017631531,0.2228524535894394,0.5041945576667786,0.26922690868377686
202.0,0.5401897430419922,0.08514922112226486,0.5860094428062439,0.20548780262470245,0.5247451066970825,0.24863219261169434
203.0,0.542233407497406,0.06978780031204224,0.6022571921348572,0.18662817776203156,0.5376641154289246,0.2283308058977127
204.0,0.54500412940979,0.0565464086830616,0.6091470122337341,0.17130878567695618,0.547609269618988,0.21285490691661835
205.0,0.5533741116523743,0.05455551669001579,0.617180585861206,0.16460895538330078,0.5587133169174194,0.21101748943328857
206.0,0.5562384128570557,0.0591997392475605,0.6171788573265076,0.17209553718566895,0.5570895671844482,0.22201156616210938
207.0,0.5606148838996887,0.07139356434345245,0.6159994602203369,0.18753498792648315,0.5548457503318787,0.2333814650774002
208.0,0.560552179813385,0.08202264457941055,0.6136173605918884,0.20135852694511414,0.5484188199043274,0.24201267957687378
209.0,0.5607798099517822,0.08617440611124039,0.6107119917869568,0.2190985083580017,0.5372782349586487,0.25236544013023376
210.0,0.5602712035179138,0.08774826675653458,0.5799574255943298,0.22219330072402954,0.5020751953125,0.23025894165039062
211.0,0.5581897497177124,0.07419157028198242,0.5685676336288452,0.213070347905159,0.49428755044937134,0.20519348978996277
212.0,0.5539944171905518,0.06299411505460739,0.5603598952293396,0.20334289968013763,0.4919104278087616,0.17671319842338562
213.0,0.5522105097770691,0.058642324060201645,0.5554628372192383,0.19922837615013123,0.48932772874832153,0.16753292083740234
214.0,0.5500399470329285,0.056302301585674286,0.5541223883628845,0.198758065700531,0.4868270754814148,0.17245469987392426
215.0,0.5481714010238647,0.06448715925216675,0.559332549571991,0.21169069409370422,0.48571741580963135,0.22410157322883606
216.0,0.5483007431030273,0.08790900558233261,0.5674530863761902,0.2367067188024521,0.49187856912612915,0.26910826563835144
217.0,0.5503162741661072,0.10010974854230881,0.5811662077903748,0.23747730255126953,0.5081390738487244,0.28003665804862976
218.0,0.5526546835899353,0.09826254099607468,0.5985844135284424,0.23576641082763672,0.5341507792472839,0.2701447606086731
219.0,0.5598968267440796,0.09666011482477188,0.6094105243682861,0.22260692715644836,0.5492929816246033,0.26208627223968506
220.0,0.5664520263671875,0.07800950109958649,0.6254400610923767,0.18496686220169067,0.5688450932502747,0.23052926361560822
221.0,0.5702284574508667,0.07225125283002853,0.630878210067749,0.17282916605472565,0.5764596462249756,0.22042199969291687
222.0,0.5743716955184937,0.07322437316179276,0.6329500675201416,0.17461411654949188,0.5814253687858582,0.22182545065879822
223.0,0.5800683498382568,0.07577063888311386,0.6353148221969604,0.18270353972911835,0.5827658772468567,0.2222980558872223
224.0,0.5827013254165649,0.08978547900915146,0.6351853609085083,0.20276673138141632,0.5812339782714844,0.2400551736354828
225.0,0.5823451280593872,0.11358361691236496,0.6283785104751587,0.24675056338310242,0.5731931328773499,0.2741164565086365
226.0,0.5810521245002747,0.11450312286615372,0.6167131066322327,0.2574949860572815,0.5393361449241638,0.2669140100479126
227.0,0.57945716381073,0.10972428321838379,0.5975486040115356,0.2541390061378479,0.5212607383728027,0.24529795348644257
228.0,0.578740119934082,0.10654531419277191,0.5845875144004822,0.24575446546077728,0.51413893699646,0.2161848247051239
229.0,0.5771859884262085,0.10048791766166687,0.5750178694725037,0.24404209852218628,0.5098836421966553,0.19315674901008606
230.0,0.5724614262580872,0.10002268105745316,0.5754741430282593,0.24111562967300415,0.5096078515052795,0.1986026167869568
231.0,0.5707904696464539,0.09969586879014969,0.5815648436546326,0.23964284360408783,0.5102037191390991,0.2124374806880951
232.0,0.5701653957366943,0.1102999746799469,0.585137128829956,0.25377142429351807,0.5092863440513611,0.25945568084716797
233.0,0.5706440210342407,0.12165772914886475,0.5946580767631531,0.2630690634250641,0.5135930776596069,0.2818245589733124
234.0,0.5714614391326904,0.12284137308597565,0.6077887415885925,0.2571343183517456,0.545516312122345,0.28444865345954895
235.0,0.5821452736854553,0.11929824203252792,0.6302922964096069,0.23543554544448853,0.5721226334571838,0.27218160033226013
236.0,0.5877932906150818,0.11556243896484375,0.6376360058784485,0.2192986160516739,0.5828678607940674,0.26412904262542725
237.0,0.5878221392631531,0.10338292270898819,0.6404638886451721,0.20374993979930878,0.5885015726089478,0.25752943754196167
238.0,0.5883592367172241,0.10270120203495026,0.6418864727020264,0.19925197958946228,0.591053307056427,0.2574179768562317
239.0,0.5887449979782104,0.1024385616183281,0.64098060131073,0.20313246548175812,0.5904668569564819,0.26024529337882996
240.0,0.5900686979293823,0.12622231245040894,0.6407309174537659,0.23525570333003998,0.5862276554107666,0.28701043128967285
241.0,0.5894181132316589,0.1458902359008789,0.6377374529838562,0.2612026333808899,0.5797252058982849,0.30237287282943726
