frame,left_ear_x,left_ear_y,left_shoulder_x,left_shoulder_y,left_hip_x,left_hip_y
21.0,0.4490562081336975,0.285026878118515,0.48344019055366516,0.33486229181289673,0.5340479612350464,0.512140691280365
22.0,0.44929853081703186,0.2839210331439972,0.4836878478527069,0.3323827385902405,0.5413175225257874,0.512266993522644
23.0,0.4492757022380829,0.28162288665771484,0.4826287031173706,0.32933664321899414,0.5469198226928711,0.5123676061630249
24.0,0.4490795433521271,0.27904316782951355,0.4809349775314331,0.32610243558883667,0.5476799607276917,0.5122455954551697
25.0,0.44906532764434814,0.27659714221954346,0.4791601896286011,0.3218824863433838,0.5463687777519226,0.5103267431259155
26.0,0.44897669553756714,0.27411794662475586,0.47830814123153687,0.3206138610839844,0.5451182723045349,0.5082479119300842
27.0,0.44828736782073975,0.2715645432472229,0.4775206744670868,0.31891441345214844,0.5442870855331421,0.5061356425285339
28.0,0.44822201132774353,0.2690585255622864,0.4768109619617462,0.3176399767398834,0.54209965467453,0.5028092861175537
29.0,0.44816020131111145,0.2675555944442749,0.4764648973941803,0.31570297479629517,0.5390011668205261,0.49882572889328003
30.0,0.4481459856033325,0.26605284214019775,0.4761734902858734,0.3130123019218445,0.5346398949623108,0.4964350759983063
31.0,0.44812723994255066,0.26435738801956177,0.47605782747268677,0.3109598755836487,0.5264052748680115,0.49475207924842834
32.0,0.44844427704811096,0.26327013969421387,0.47514283657073975,0.3091488480567932,0.5266194939613342,0.4933549463748932
33.0,0.44884392619132996,0.2622005343437195,0.47465112805366516,0.3082332909107208,0.5268199443817139,0.49299511313438416
34.0,0.44914719462394714,0.2609391510486603,0.4733560383319855,0.30700698494911194,0.520439624786377,0.4932095408439636
35.0,0.44946640729904175,0.25985974073410034,0.47181421518325806,0.3056996166706085,0.5102350115776062,0.4929255545139313
36.0,0.44950488209724426,0.25976574420928955,0.47054925560951233,0.3055810034275055,0.5081992149353027,0.4916287958621979
37.0,0.449323445558548,0.25904563069343567,0.4690799415111542,0.30477175116539,0.5085507035255432,0.4902518391609192
38.0,0.44936424493789673,0.258145809173584,0.46866273880004883,0.3043496012687683,0.5092788934707642,0.4891335070133209
39.0,0.44947049021720886,0.2580305337905884,0.4685174226760864,0.3042186498641968,0.5106928944587708,0.48723602294921875
40.0,0.449414998292923,0.2579670250415802,0.46788427233695984,0.30387812852859497,0.5106958150863647,0.4868973195552826
41.0,0.44937923550605774,0.2582017779350281,0.4670597016811371,0.30315133929252625,0.5125486254692078,0.4869028925895691
42.0,0.44932419061660767,0.2583651542663574,0.46638521552085876,0.3026376962661743,0.5126795172691345,0.48545631766319275
43.0,0.44953879714012146,0.2584630846977234,0.4655725359916687,0.3013143539428711,0.5135331153869629,0.4840937554836273
44.0,0.44937634468078613,0.2584843039512634,0.4656590223312378,0.30109891295433044,0.5141652226448059,0.48418670892715454
45.0,0.44920721650123596,0.25955504179000854,0.46572768688201904,0.30126309394836426,0.5152194499969482,0.4844039976596832
46.0,0.44898074865341187,0.2614848017692566,0.4657692313194275,0.302291601896286,0.5183162093162537,0.4868173599243164
47.0,0.44856470823287964,0.26474982500076294,0.4658164978027344,0.30500906705856323,0.5186408758163452,0.4927593767642975
48.0,0.44819581508636475,0.26774412393569946,0.4671345055103302,0.3079600930213928,0.5187265872955322,0.4935179650783539
49.0,0.447601854801178,0.271186500787735,0.46790996193885803,0.3125653862953186,0.5183407068252563,0.49736157059669495
50.0,0.4475787281990051,0.275584876537323,0.46798285841941833,0.3155437409877777,0.5110238790512085,0.4992965757846832
51.0,0.44783779978752136,0.2786399722099304,0.4690558910369873,0.31873124837875366,0.5053326487541199,0.5019264221191406
52.0,0.4479348957538605,0.28177008032798767,0.47192344069480896,0.321806401014328,0.5041074156761169,0.5040022134780884
53.0,0.4479363262653351,0.28479284048080444,0.47373348474502563,0.32461291551589966,0.5049743056297302,0.5060615539550781
54.0,0.448015421628952,0.2866978943347931,0.4762578308582306,0.32585519552230835,0.5044422745704651,0.5080004334449768
55.0,0.44821053743362427,0.28722190856933594,0.4760622978210449,0.3260103762149811,0.5047881007194519,0.5088889002799988
56.0,0.44825491309165955,0.2876957058906555,0.4759137034416199,0.3271874785423279,0.5047547817230225,0.507979691028595
57.0,0.44956687092781067,0.2913607358932495,0.47794243693351746,0.3327484428882599,0.5049429535865784,0.5116649866104126
58.0,0.4506758451461792,0.29069453477859497,0.4779807925224304,0.3318846821784973,0.5050563812255859,0.5134994387626648
59.0,0.4532262980937958,0.2905128598213196,0.4798472821712494,0.3315086364746094,0.5048622488975525,0.5123318433761597
60.0,0.453280508518219,0.2900466024875641,0.4831675589084625,0.3321433663368225,0.5054534077644348,0.5118497610092163
61.0,0.4531199634075165,0.2895282506942749,0.48275285959243774,0.33172711730003357,0.5085340738296509,0.5117764472961426
62.0,0.4530876576900482,0.2892146110534668,0.48578503727912903,0.33113932609558105,0.5126187205314636,0.5115476250648499
63.0,0.45305702090263367,0.28901490569114685,0.4877888560295105,0.3307604193687439,0.5140917301177979,0.5133912563323975
64.0,0.4502214193344116,0.28717178106307983,0.4879054129123688,0.3296195864677429,0.5140371322631836,0.5131964087486267
65.0,0.44766977429389954,0.28437215089797974,0.4879266917705536,0.32739174365997314,0.5140108466148376,0.5135313272476196
66.0,0.4462171792984009,0.2808755934238434,0.49363264441490173,0.32396000623703003,0.5174769759178162,0.5117465853691101
67.0,0.4451262652873993,0.2767642140388489,0.4976387023925781,0.320632666349411,0.5173534154891968,0.5071650147438049
68.0,0.44138002395629883,0.2743045389652252,0.5000119805335999,0.3170418441295624,0.5176248550415039,0.5066938400268555
69.0,0.44128039479255676,0.2710234820842743,0.4987797737121582,0.31422099471092224,0.5174484848976135,0.506259024143219
70.0,0.4410850405693054,0.26785263419151306,0.4985583424568176,0.3113420605659485,0.5180866122245789,0.5028204917907715
71.0,0.4406687021255493,0.26542019844055176,0.4980667233467102,0.30874210596084595,0.5179598331451416,0.5002334713935852
72.0,0.43930837512016296,0.26358556747436523,0.4978858232498169,0.305846631526947,0.5137078166007996,0.4967621862888336
73.0,0.43896782398223877,0.26135164499282837,0.49896037578582764,0.3038478493690491,0.5085952281951904,0.4918060302734375
74.0,0.4383572041988373,0.2595595717430115,0.5031318068504333,0.3033428490161896,0.5017988681793213,0.4885459542274475
75.0,0.43818995356559753,0.25799232721328735,0.5029858946800232,0.30124014616012573,0.49745500087738037,0.4859095513820648
76.0,0.437453955411911,0.255848228931427,0.5026561617851257,0.2998806834220886,0.4936089515686035,0.4840361475944519
77.0,0.4375167787075043,0.2540554404258728,0.5045492053031921,0.2992379069328308,0.4916812777519226,0.4832300543785095
78.0,0.4372878074645996,0.25419387221336365,0.5051259994506836,0.29817330837249756,0.4921386241912842,0.483761727809906
79.0,0.4372574985027313,0.25325196981430054,0.504822313785553,0.29694709181785583,0.4913896918296814,0.4839056134223938
80.0,0.4369513988494873,0.2530066967010498,0.504742443561554,0.2960784137248993,0.49349120259284973,0.48151588439941406
81.0,0.4368656575679779,0.2525275945663452,0.5046771764755249,0.29636064171791077,0.5016227960586548,0.4815455377101898
82.0,0.4363470673561096,0.25241798162460327,0.5005359053611755,0.29626649618148804,0.5013238787651062,0.4822591245174408
83.0,0.43608441948890686,0.25222480297088623,0.5001961588859558,0.29667121171951294,0.5013854503631592,0.4826579988002777
84.0,0.4359847605228424,0.25256574153900146,0.49892371892929077,0.29734593629837036,0.49948570132255554,0.4829966425895691
85.0,0.4361063241958618,0.25375130772590637,0.4995662569999695,0.2990996539592743,0.499454528093338,0.48354020714759827
86.0,0.43627408146858215,0.2551006078720093,0.5005606412887573,0.30105262994766235,0.5002609491348267,0.4843345284461975
87.0,0.4369613528251648,0.2587634325027466,0.5017365217208862,0.3048474192619324,0.5051886439323425,0.4872550070285797
88.0,0.4373173713684082,0.2605857849121094,0.5020589828491211,0.30790284276008606,0.5064571499824524,0.48988398909568787
89.0,0.4377163350582123,0.26367419958114624,0.502595067024231,0.3119712471961975,0.5066772103309631,0.4919917583465576
90.0,0.43810898065567017,0.2656084895133972,0.5027703642845154,0.3137189745903015,0.5086582899093628,0.49360352754592896
91.0,0.44112637639045715,0.27054327726364136,0.5050334334373474,0.3168404996395111,0.5084735155105591,0.49539056420326233
92.0,0.4426829516887665,0.27614957094192505,0.5053019523620605,0.32147932052612305,0.5080792903900146,0.5016784071922302
93.0,0.44475293159484863,0.279050350189209,0.5051534175872803,0.32535749673843384,0.508208692073822,0.5050662159919739
94.0,0.4462100565433502,0.28099554777145386,0.5037847757339478,0.32706642150878906,0.5080925226211548,0.5058013200759888
95.0,0.447060227394104,0.2828298509120941,0.5007510781288147,0.32960137724876404,0.5062922239303589,0.5070498585700989
96.0,0.44713279604911804,0.2839517295360565,0.49600979685783386,0.3316628932952881,0.5062601566314697,0.507580578327179
97.0,0.4471818804740906,0.2851812541484833,0.49263492226600647,0.3337574303150177,0.5062394738197327,0.5075518488883972
98.0,0.4471929371356964,0.28554922342300415,0.4899695813655853,0.33404749631881714,0.504525363445282,0.5069321393966675
99.0,0.44886067509651184,0.28614893555641174,0.4899453818798065,0.33474814891815186,0.5065149664878845,0.509036123752594
100.0,0.4494830369949341,0.2864390015602112,0.489406555891037,0.3360810875892639,0.5097180008888245,0.5096591711044312
101.0,0.451789528131485,0.2877081036567688,0.4886094927787781,0.3369840383529663,0.5110460519790649,0.5099619030952454
102.0,0.4521499574184418,0.28724873065948486,0.4887116253376007,0.337399423122406,0.5157130360603333,0.5107647180557251
103.0,0.4520556926727295,0.2871933579444885,0.48822563886642456,0.33772793412208557,0.5185570120811462,0.5112873315811157
104.0,0.4521585702896118,0.2869527339935303,0.48812657594680786,0.33809393644332886,0.5226926803588867,0.5115967392921448
105.0,0.4514460563659668,0.286715030670166,0.48749732971191406,0.3377959430217743,0.5318921804428101,0.5118485689163208
106.0,0.45139554142951965,0.2866795063018799,0.4875318706035614,0.3373894989490509,0.5364550948143005,0.5118857622146606
107.0,0.4511711001396179,0.285405695438385,0.4838373064994812,0.33414795994758606,0.5351060032844543,0.5130605101585388
108.0,0.4506770670413971,0.2827466130256653,0.4815523326396942,0.3287314474582672,0.534526526927948,0.5110989809036255
109.0,0.4506527781486511,0.2790965139865875,0.4816517233848572,0.32461512088775635,0.5380151867866516,0.510797917842865
110.0,0.4501972198486328,0.27482181787490845,0.4807383120059967,0.31964635848999023,0.5364727973937988,0.5098504424095154
111.0,0.4500342607498169,0.2709808945655823,0.480632483959198,0.3154081702232361,0.541676938533783,0.5085509419441223
112.0,0.4495964050292969,0.2676374018192291,0.47973987460136414,0.3132801353931427,0.542576789855957,0.5065026879310608
113.0,0.44946086406707764,0.26524490118026733,0.4783695340156555,0.31161171197891235,0.5429105162620544,0.5048448443412781
114.0,0.4496147036552429,0.2633229196071625,0.4780115783214569,0.3104931116104126,0.5420512557029724,0.5013650059700012
115.0,0.44961586594581604,0.2610957622528076,0.4772788882255554,0.30921486020088196,0.5416445136070251,0.49761897325515747
116.0,0.4497949481010437,0.26022952795028687,0.47647809982299805,0.30801552534103394,0.5285227298736572,0.4963344633579254
117.0,0.44998300075531006,0.25858503580093384,0.4766163229942322,0.3061041235923767,0.528356671333313,0.4949859082698822
118.0,0.4498640298843384,0.2578999400138855,0.47656112909317017,0.30537813901901245,0.5276390314102173,0.49386852979660034
119.0,0.4498821794986725,0.2571311593055725,0.4763514995574951,0.304890900850296,0.5202291011810303,0.4939505159854889
120.0,0.4499318301677704,0.25610053539276123,0.47616225481033325,0.3038458228111267,0.5152365565299988,0.4932822287082672
121.0,0.4501338005065918,0.25547486543655396,0.4762084484100342,0.3039145767688751,0.5159403085708618,0.492888867855072
122.0,0.4503571093082428,0.25515714287757874,0.4762668311595917,0.3034781515598297,0.5170619487762451,0.4922875761985779
123.0,0.4508707821369171,0.25527364015579224,0.47655877470970154,0.3034363090991974,0.5189933180809021,0.4914943277835846
124.0,0.4516529142856598,0.2556520998477936,0.47658389806747437,0.30372756719589233,0.519823431968689,0.49043726921081543
125.0,0.4516521394252777,0.25589099526405334,0.47503361105918884,0.3034989535808563,0.5202716588973999,0.48875150084495544
126.0,0.45154422521591187,0.25521320104599,0.473920613527298,0.3025314509868622,0.5195584893226624,0.4864175319671631
127.0,0.4514733552932739,0.2545774281024933,0.473500519990921,0.3018275499343872,0.5198094844818115,0.4844449460506439
128.0,0.45137354731559753,0.25469571352005005,0.47285398840904236,0.301198810338974,0.5199403762817383,0.4843973219394684
129.0,0.45096346735954285,0.25481095910072327,0.4723668396472931,0.30094048380851746,0.5205503702163696,0.48442792892456055
130.0,0.45086467266082764,0.2552107572555542,0.4715273976325989,0.3000209331512451,0.5206412672996521,0.4833832383155823
131.0,0.4485528767108917,0.2554558217525482,0.47101008892059326,0.299905002117157,0.5200911164283752,0.48330074548721313
132.0,0.4468446373939514,0.2562329173088074,0.46995019912719727,0.2996797263622284,0.5186255574226379,0.48347383737564087
133.0,0.4458199441432953,0.2579120099544525,0.46906912326812744,0.29986572265625,0.5185390114784241,0.48443707823753357
134.0,0.4454987347126007,0.2599746882915497,0.4688817262649536,0.3004620373249054,0.5174681544303894,0.4858192801475525
135.0,0.44497787952423096,0.2629298269748688,0.4689202904701233,0.30268269777297974,0.5175597667694092,0.48660746216773987
136.0,0.4450221657752991,0.26592743396759033,0.469875305891037,0.3064209222793579,0.5177705883979797,0.48812323808670044
137.0,0.4449637532234192,0.27007412910461426,0.4705524742603302,0.31058862805366516,0.516265332698822,0.48989662528038025
138.0,0.4447503089904785,0.27210623025894165,0.4703770577907562,0.31179529428482056,0.5058692693710327,0.490225613117218
139.0,0.4447697401046753,0.27318698167800903,0.47006654739379883,0.31388887763023376,0.5004807710647583,0.4914673864841461
140.0,0.44483035802841187,0.27441132068634033,0.4690171480178833,0.31552132964134216,0.4983583092689514,0.4941611886024475
141.0,0.4452219307422638,0.275987446308136,0.46796655654907227,0.3163079619407654,0.49593082070350647,0.49539700150489807
142.0,0.4460831582546234,0.27777114510536194,0.46798306703567505,0.31911981105804443,0.496846079826355,0.49869903922080994
143.0,0.4467606842517853,0.27896472811698914,0.4680284857749939,0.32013824582099915,0.4975239634513855,0.4999311566352844
144.0,0.447940856218338,0.28125396370887756,0.4693928062915802,0.3231183886528015,0.49824556708335876,0.49927082657814026
145.0,0.44839897751808167,0.28265267610549927,0.4695863127708435,0.32441624999046326,0.4994349181652069,0.499367892742157
146.0,0.449825257062912,0.28528016805648804,0.47053807973861694,0.3261513113975525,0.5020286440849304,0.5022211074829102
147.0,0.45060646533966064,0.28468525409698486,0.4736424684524536,0.3261352479457855,0.5020924210548401,0.5023965835571289
148.0,0.4515201151371002,0.2850440442562103,0.47803306579589844,0.32699739933013916,0.5056957006454468,0.5022878050804138
149.0,0.45155397057533264,0.28444114327430725,0.48396599292755127,0.32679060101509094,0.5097507238388062,0.5021652579307556
150.0,0.4519340395927429,0.28422313928604126,0.48805710673332214,0.3262874186038971,0.5138293504714966,0.5018477439880371
151.0,0.4519197344779968,0.28374019265174866,0.49211984872817993,0.326006144285202,0.5184239745140076,0.5038968324661255
152.0,0.4519077241420746,0.28356245160102844,0.4937358498573303,0.32549524307250977,0.5185434818267822,0.5048238039016724
153.0,0.45243191719055176,0.283042311668396,0.49843916296958923,0.325292706489563,0.5182075500488281,0.5098503828048706
154.0,0.4536428153514862,0.2823989987373352,0.5001248717308044,0.32431238889694214,0.5185151696205139,0.5100705027580261
155.0,0.4536226987838745,0.28080129623413086,0.5024540424346924,0.3222202658653259,0.5179066061973572,0.509539008140564
156.0,0.4536437690258026,0.2777755856513977,0.5063295364379883,0.32072803378105164,0.5177332758903503,0.5100551843643188
157.0,0.4536447823047638,0.27563410997390747,0.5110681653022766,0.32022640109062195,0.5174949169158936,0.5118401050567627
158.0,0.4527212679386139,0.27448588609695435,0.5118697285652161,0.31800809502601624,0.5171172022819519,0.5117069482803345
159.0,0.45226922631263733,0.27303868532180786,0.5124207735061646,0.31708648800849915,0.5160757899284363,0.511414647102356
160.0,0.44952476024627686,0.2717706561088562,0.5117217302322388,0.3159262537956238,0.516376256942749,0.5086578726768494
161.0,0.44691649079322815,0.26993903517723083,0.5119969844818115,0.3135984539985657,0.5111300349235535,0.502396821975708
162.0,0.4419926404953003,0.2690059244632721,0.5114654302597046,0.31180498003959656,0.5099767446517944,0.5001140236854553
163.0,0.43774423003196716,0.26817721128463745,0.5113450884819031,0.3105889856815338,0.5090838670730591,0.4983772337436676
164.0,0.43493732810020447,0.2665397822856903,0.5111585855484009,0.30944588780403137,0.5058472752571106,0.4961977005004883
165.0,0.4317229688167572,0.2654857039451599,0.5103141665458679,0.3086545169353485,0.5052619576454163,0.4960482716560364
166.0,0.42960670590400696,0.264945924282074,0.508430004119873,0.3080800175666809,0.502065122127533,0.4966437816619873
167.0,0.42925727367401123,0.2645270824432373,0.50733882188797,0.3081682324409485,0.49680647253990173,0.4968292713165283
168.0,0.42912712693214417,0.2642841637134552,0.5067713856697083,0.3082147538661957,0.49367645382881165,0.49717897176742554
169.0,0.4291659891605377,0.26424065232276917,0.5055742263793945,0.30839234590530396,0.4901510775089264,0.49724259972572327
170.0,0.4294726550579071,0.2643880546092987,0.5038675665855408,0.3083225190639496,0.48760533332824707,0.49608904123306274
171.0,0.4293759763240814,0.26446327567100525,0.5013821125030518,0.308135449886322,0.48389703035354614,0.4962531626224518
172.0,0.42832493782043457,0.2645539343357086,0.5012844800949097,0.3082005977630615,0.4854561388492584,0.4988100528717041
173.0,0.42705869674682617,0.2650165855884552,0.5012965202331543,0.3089848458766937,0.48628970980644226,0.5007432699203491
174.0,0.4261191785335541,0.2664467692375183,0.5013211369514465,0.31156882643699646,0.4870471954345703,0.5027634501457214
175.0,0.42631661891937256,0.2678437829017639,0.5011734366416931,0.3147363066673279,0.4872184693813324,0.5050405859947205
176.0,0.42637747526168823,0.26957547664642334,0.5008779168128967,0.3169684410095215,0.4875536561012268,0.5052889585494995
177.0,0.4274865388870239,0.2712145447731018,0.49970126152038574,0.3205687403678894,0.4871886074542999,0.5047425031661987
178.0,0.42811617255210876,0.27599722146987915,0.49973922967910767,0.3241155743598938,0.48849818110466003,0.5080481767654419
179.0,0.4294881224632263,0.2807932496070862,0.49980196356773376,0.32778337597846985,0.4886645972728729,0.5090502500534058
180.0,0.4313395619392395,0.28462469577789307,0.4998233914375305,0.33118316531181335,0.489938348531723,0.5126389265060425
181.0,0.43273672461509705,0.2864038646221161,0.4996649920940399,0.33484309911727905,0.4908342957496643,0.5139645934104919
182.0,0.4332752227783203,0.28873997926712036,0.4986320436000824,0.33826297521591187,0.49200084805488586,0.5134312510490417
183.0,0.4334893822669983,0.29098477959632874,0.49680158495903015,0.34072867035865784,0.4928542971611023,0.5146704912185669
184.0,0.4335547983646393,0.29416775703430176,0.49264875054359436,0.3431609570980072,0.49412575364112854,0.5149401426315308
185.0,0.43358081579208374,0.29696738719940186,0.4905039370059967,0.34582969546318054,0.4970250427722931,0.5188716650009155
186.0,0.43336647748947144,0.2993236780166626,0.4859180748462677,0.3474215865135193,0.4962289035320282,0.5207178592681885
187.0,0.43262794613838196,0.30072420835494995,0.4853147268295288,0.35087141394615173,0.4960647225379944,0.5201113820075989
188.0,0.43157127499580383,0.30246874690055847,0.48352953791618347,0.35251694917678833,0.4969463050365448,0.5205637216567993
189.0,0.4307982623577118,0.3032185435295105,0.47896820306777954,0.3528498113155365,0.4976670444011688,0.5206759572029114
190.0,0.42994993925094604,0.3038541376590729,0.4765065610408783,0.35384684801101685,0.49926647543907166,0.5215476155281067
191.0,0.42660534381866455,0.30458492040634155,0.47043681144714355,0.35333865880966187,0.497726172208786,0.521780252456665
192.0,0.4263113737106323,0.30460429191589355,0.46912050247192383,0.35303229093551636,0.4982124865055084,0.5234978199005127
193.0,0.4245678782463074,0.30445221066474915,0.46544909477233887,0.35234540700912476,0.4984612464904785,0.5274009108543396
194.0,0.4237433671951294,0.3043692708015442,0.45862245559692383,0.35199829936027527,0.4981955587863922,0.5288151502609253
195.0,0.42295899987220764,0.3041578233242035,0.458443820476532,0.3518008291721344,0.5031518936157227,0.531440019607544
196.0,0.4197218120098114,0.30372098088264465,0.4511655569076538,0.3517480492591858,0.5021669268608093,0.5337835550308228
197.0,0.4165985584259033,0.300051748752594,0.4512132406234741,0.3508254885673523,0.5023218393325806,0.5332440137863159
198.0,0.4147012531757355,0.2962203323841095,0.4517391622066498,0.34875282645225525,0.5032757520675659,0.533993661403656
199.0,0.41476550698280334,0.2923644781112671,0.44915056228637695,0.34383705258369446,0.5039851665496826,0.5332330465316772
200.0,0.4149058759212494,0.2899705469608307,0.4480877220630646,0.3416622281074524,0.5048796534538269,0.5326975584030151
201.0,0.41517174243927,0.2884324789047241,0.4484710991382599,0.33793896436691284,0.5066244602203369,0.5310659408569336
202.0,0.415300190448761,0.28606849908828735,0.44568485021591187,0.3344157040119171,0.5064736008644104,0.5279163718223572
203.0,0.41542336344718933,0.28324955701828003,0.443814754486084,0.33030012249946594,0.506350576877594,0.5222606658935547
204.0,0.4153558909893036,0.2808017134666443,0.44210952520370483,0.32858356833457947,0.5056517124176025,0.5200421214103699
205.0,0.4160718619823456,0.27833208441734314,0.4429243206977844,0.3277951776981354,0.506164014339447,0.5174444913864136
206.0,0.41639870405197144,0.2770177721977234,0.44347983598709106,0.3261984586715698,0.5055404901504517,0.5140880346298218
207.0,0.4179958701133728,0.27613365650177,0.4438941180706024,0.32503196597099304,0.5072568655014038,0.5141910910606384
208.0,0.4195267856121063,0.2741318345069885,0.4441317319869995,0.324044406414032,0.5079362392425537,0.5125214457511902
209.0,0.4204652011394501,0.27191466093063354,0.4442567527294159,0.3221014142036438,0.5093257427215576,0.5098973512649536
210.0,0.42095619440078735,0.2701674699783325,0.4444858133792877,0.319715678691864,0.5107636451721191,0.5072044134140015
211.0,0.42131727933883667,0.2693672776222229,0.4445247948169708,0.3188798725605011,0.5131930708885193,0.5065079927444458
212.0,0.42228999733924866,0.2687363028526306,0.44456201791763306,0.3184000849723816,0.5154728889465332,0.5051499605178833
213.0,0.42292290925979614,0.2680899202823639,0.4447299540042877,0.3176335394382477,0.5151458382606506,0.5048441290855408
214.0,0.4232288897037506,0.26806753873825073,0.4447873532772064,0.3175593316555023,0.5129016041755676,0.5043222904205322
215.0,0.4244117736816406,0.26763981580734253,0.4460349678993225,0.3164493441581726,0.5127896070480347,0.5025015473365784
216.0,0.42658573389053345,0.26803773641586304,0.4477298855781555,0.3165781497955322,0.5128193497657776,0.5009185075759888
217.0,0.42676234245300293,0.26836416125297546,0.4493454694747925,0.3161733150482178,0.5127826929092407,0.4967016279697418
218.0,0.4267945885658264,0.2686189115047455,0.45034295320510864,0.31613174080848694,0.513878345489502,0.49616163969039917
219.0,0.42705562710762024,0.26885348558425903,0.45087605714797974,0.3161066770553589,0.5138435959815979,0.49522510170936584
220.0,0.4271407723426819,0.26959970593452454,0.4510224759578705,0.31530019640922546,0.5119572281837463,0.49534088373184204
221.0,0.4272869825363159,0.27154093980789185,0.4513687491416931,0.31535035371780396,0.5119538903236389,0.49595627188682556
222.0,0.427471786737442,0.2736767530441284,0.45204293727874756,0.3156120181083679,0.5113227963447571,0.49612540006637573
223.0,0.427856981754303,0.2758759558200836,0.4525943398475647,0.3172319531440735,0.5112346410751343,0.49619850516319275
224.0,0.4301837980747223,0.2793412506580353,0.45366939902305603,0.321150004863739,0.5084574222564697,0.4995351731777191
225.0,0.4303204119205475,0.282620370388031,0.4542684853076935,0.32460835576057434,0.5007486939430237,0.5022400617599487
226.0,0.43108370900154114,0.28569504618644714,0.4558236300945282,0.327924519777298,0.49681344628334045,0.504123330116272
227.0,0.4322130084037781,0.2896210849285126,0.45807328820228577,0.33174988627433777,0.49386337399482727,0.5055316686630249
228.0,0.4334709644317627,0.2928622364997864,0.46195629239082336,0.3345445990562439,0.4939254820346832,0.5082668662071228
229.0,0.4351407289505005,0.2957269549369812,0.46693310141563416,0.33892595767974854,0.49441391229629517,0.5119839310646057
230.0,0.4351801872253418,0.30004024505615234,0.46917012333869934,0.3425580859184265,0.4970771074295044,0.5166691541671753
231.0,0.4351993203163147,0.3015812039375305,0.47142869234085083,0.34287840127944946,0.4987281262874603,0.5186147093772888
232.0,0.4352828860282898,0.3041016459465027,0.47336193919181824,0.3450673818588257,0.5006155967712402,0.5192490816116333
233.0,0.43533629179000854,0.30597126483917236,0.47453048825263977,0.3469594120979309,0.5006945133209229,0.52057284116745
234.0,0.4354371428489685,0.30841028690338135,0.4762566387653351,0.34863629937171936,0.5028974413871765,0.5240703821182251
235.0,0.43476054072380066,0.30679962038993835,0.4759964048862457,0.34789809584617615,0.5031427145004272,0.5260757207870483
236.0,0.4347810447216034,0.3059954047203064,0.4796379804611206,0.3475276529788971,0.5035909414291382,0.527344822883606
237.0,0.43475914001464844,0.30516037344932556,0.48166710138320923,0.34675171971321106,0.5036141872406006,0.5275105237960815
238.0,0.4354110658168793,0.30425071716308594,0.4838719666004181,0.3462763726711273,0.5054269433021545,0.5288160443305969
239.0,0.43540284037590027,0.3014862537384033,0.48650187253952026,0.3454107642173767,0.5073621273040771,0.5286780595779419
240.0,0.4356444478034973,0.3000049293041229,0.48817887902259827,0.3439405858516693,0.5088948011398315,0.530464231967926
241.0,0.435346782207489,0.2978476881980896,0.49160316586494446,0.34194016456604004,0.5091750025749207,0.5301143527030945
